name;time_p;time_s;cpi_ratio;
/fsx/home/etud9-2/Black-sholes/BSM;74.990089416504;4.7056264877319;;
/opt/arm/armpl/23.10/armpl_23.10_gcc-9.3/lib/libamath.so;25.010095596313;1.5693831443787;;
