block_id;module;source_info;time_p;time_s;time_s_min;time_s_avg;time_s_max;cov_deviation;time_deviation;nb_threads;flops;
127;BSM;BSM_32.cxx:106-106,BSM_32.cxx:124-127;25.64729309082;1.5850001573563;;;;;;;;
119;BSM;cmath:443-443;16.423974990845;1.0149999856949;;;;;;;;
112;BSM;random.tcc:3367-3371;4.449845790863;0.27500000596046;;;;;;;;
175;BSM;random.tcc:462-469;3.9644083976746;0.24500003457069;;;;;;;;
171;BSM;random.tcc:412-417;2.9126267433167;0.18000003695488;;;;;;;;
126;BSM;random.tcc:1842-1842,BSM_32.cxx:112-116;2.5890009403229;0.15999999642372;;;;;;;;
116;BSM;random.tcc:1834-1834;2.4271883964539;0.1499999910593;;;;;;;;
115;BSM;random.tcc:1832-1834,random.tcc:3371-3371;2.022656917572;0.12499999254942;;;;;;;;
173;BSM;random.tcc:453-458;1.6181255578995;0.099999986588955;;;;;;;;
104;BSM;BSM_32.cxx:106-106,BSM_32.cxx:112-112,BSM_32.cxx:122-124;1.6181255578995;0.099999986588955;;;;;;;;
103;BSM;random.tcc:3370-3370,BSM_32.cxx:108-113;1.537219285965;0.094999991357327;;;;;;;;
109;BSM;random.tcc:3367-3367;1.4563130140305;0.089999996125698;;;;;;;;
106;BSM;random.h:2238-2238,random.tcc:1820-1820;1.2945004701614;0.079999998211861;;;;;;;;
169;BSM;random.tcc:404-409;1.2945004701614;0.079999998211861;;;;;;;;
105;BSM;BSM_32.cxx:113-113;1.0517817735672;0.065000005066395;;;;;;;;
117;BSM;cmath:327-327;0.88996911048889;0.055000003427267;;;;;;;;
122;BSM;random.tcc:1837-1839;0.64725023508072;0.03999999910593;;;;;;;;
113;BSM;random.tcc:1832-1832,random.tcc:3367-3371;0.56634390354156;0.034999996423721;;;;;;;;
118;BSM;random.tcc:1836-1836,cmath:443-443;0.56634390354156;0.034999996423721;;;;;;;;
108;BSM;random.tcc:3367-3371;0.48543766140938;0.029999997466803;;;;;;;;
110;BSM;random.tcc:3367-3371;0.48543766140938;0.029999997466803;;;;;;;;
174;BSM;random.tcc:459-459;0.08090627938509;0.0049999998882413;;;;;;;;
