block_id;module;source_info;time_p;time_s;time_s_min;time_s_avg;time_s_max;cov_deviation;time_deviation;nb_threads;flops;
127;BSM;BSM_32.cxx:106-106,BSM_32.cxx:124-127;25.737113952637;1.6150000095367;;;;;;;;
119;BSM;cmath:443-443;14.342663764954;0.90000009536743;;;;;;;;
175;BSM;random.tcc:462-469;3.7450301647186;0.23500010371208;;;;;;;;
112;BSM;random.tcc:3367-3371;3.6653475761414;0.23000000417233;;;;;;;;
171;BSM;random.tcc:412-417;3.5059850215912;0.22000004351139;;;;;;;;
126;BSM;random.tcc:1842-1842,BSM_32.cxx:112-116;2.8685336112976;0.1800000667572;;;;;;;;
173;BSM;random.tcc:453-458;2.6294884681702;0.16500002145767;;;;;;;;
104;BSM;BSM_32.cxx:106-106,BSM_32.cxx:112-112,BSM_32.cxx:122-124;2.1513993740082;0.13499999046326;;;;;;;;
103;BSM;random.tcc:3370-3370,BSM_32.cxx:108-113;2.1513993740082;0.13499999046326;;;;;;;;
116;BSM;random.tcc:1834-1834;1.5936291217804;0.099999994039536;;;;;;;;
169;BSM;random.tcc:404-409;1.513947725296;0.094999998807907;;;;;;;;
115;BSM;random.tcc:1832-1834,random.tcc:3371-3371;1.2749032974243;0.079999998211861;;;;;;;;
106;BSM;random.h:2238-2238,random.tcc:1820-1820;1.1952217817307;0.074999988079071;;;;;;;;
105;BSM;BSM_32.cxx:113-113;1.1952217817307;0.074999988079071;;;;;;;;
109;BSM;random.tcc:3367-3367;1.1155405044556;0.070000000298023;;;;;;;;
113;BSM;random.tcc:1832-1832,random.tcc:3367-3371;0.87649601697922;0.054999995976686;;;;;;;;
122;BSM;random.tcc:1837-1839;0.71713310480118;0.044999998062849;;;;;;;;
110;BSM;random.tcc:3367-3371;0.71713304519653;0.044999994337559;;;;;;;;
118;BSM;random.tcc:1836-1836,cmath:443-443;0.71713304519653;0.044999994337559;;;;;;;;
117;BSM;cmath:327-327;0.6374517083168;0.03999999910593;;;;;;;;
107;BSM;random.tcc:1822-1823;0.23904439806938;0.015000001527369;;;;;;;;
108;BSM;random.tcc:3367-3371;0.0796814635396;0.0049999998882413;;;;;;;;
