Node;Process;Thread;#max_time_on_cpu_s;#Stop Time US;Time (s);Math (%);#Elapsed Time;String (%);#Stop Time S;Others (%);System (%);#Start Time US;Memory (%);OMP (%);Binary (%);Nb Cycle Events;#max_context_switch_time_s;IO (%);#Start Time S;MPI (%);Pthread (%);
_ALL;_ALL;_ALL;0;335891;6.2750039100647;24.788929564749;6.3283538818359;0;1737732170;0;0;7537;0;0.0050251225916578;75.205986043432;19900.012024783;0;0;1737732164;0;0;
ip-10-0-9-170;_ALL;_ALL;0;335891;6.2750039100647;24.788929564749;6.3283538818359;0;1737732170;0;0;7537;0;0.0050251225916578;75.205986043432;19900.012024783;0;0;1737732164;0;0;
ip-10-0-9-170;23163;_ALL;0;335891;6.2750039100647;24.788929564749;6.3283538818359;0;1737732170;0;0;7537;0;0.0050251225916578;75.205986043432;19900.012024783;0;0;1737732164;0;0;
ip-10-0-9-170;23163;23182;6.2730832099915;334283;6.2700033187866;23.843686117511;6.3152618408203;0;1737732170;0;0;19021;0;0;76.156260932036;1254.000727599;6.2730832099915;0;1737732164;0;0;
ip-10-0-9-170;23163;23185;6.2719359397888;334286;6.2700028419495;23.20572997751;6.3151621818542;0;1737732170;0;0;19124;0;0;76.794219879044;1254.0006251991;6.2719359397888;0;1737732164;0;0;
ip-10-0-9-170;23163;23190;6.1649532318115;334286;6.165002822876;23.763165807369;6.3149871826172;0;1737732170;0;0;19299;0;0;76.236774630703;1233.0006673991;6.1649532318115;0;1737732164;0;0;
ip-10-0-9-170;23163;23163;6.2736349105835;335891;6.2750029563904;23.984051424528;6.3283538818359;0;1737732170;0;0;7537;0;0;76.015892224983;1255.0006621991;6.2736349105835;0;1737732164;0;0;
ip-10-0-9-170;23163;23181;6.2634401321411;334279;6.2650027275085;23.064633402556;6.315299987793;0;1737732170;0;0;18979;0;0;76.935319606311;1253.0005881992;6.2634401321411;0;1737732164;0;0;
ip-10-0-9-170;23163;23180;6.2654891014099;334281;6.2650032043457;25.139653039566;6.3153409957886;0;1737732170;0;0;18940;0;0;74.860289626148;1253.000690599;6.2654891014099;0;1737732164;0;0;
ip-10-0-9-170;23163;23183;6.2702651023865;334282;6.2700037956238;24.960110066299;6.3152260780334;0;1737732170;0;0;19056;0;0;75.039819630815;1254.0008299988;6.2702651023865;0;1737732164;0;0;
ip-10-0-9-170;23163;23187;6.1644778251648;334285;6.1650042533875;25.790734358787;6.3150858879089;0;1737732170;0;0;19199;0;0;74.209197255312;1233.0009745986;6.1644778251648;0;1737732164;0;0;
ip-10-0-9-170;23163;23184;6.2926650047302;334285;6.2750039100647;24.223090580566;6.3151950836182;0;1737732170;0;0;19090;0;0;75.776850774138;1255.0008669988;6.2926650047302;0;1737732164;0;0;
ip-10-0-9-170;23163;23188;6.1681208610535;334283;6.1700024604797;25.121543757578;6.3150520324707;0;1737732170;0;0;19231;0;0.08103723761398;74.797369977348;1234.0006019992;6.1681208610535;0;1737732164;0;0;
ip-10-0-9-170;23163;23192;6.1665258407593;334287;6.1650042533875;24.979704570003;6.3149228096008;0;1737732170;0;0;19364;0;0;75.020227563154;1233.0009745986;6.1665258407593;0;1737732164;0;0;
ip-10-0-9-170;23163;23191;6.1674799919128;334286;6.1700024604797;24.39220756557;6.3149547576904;0;1737732170;0;0;19331;0;0;75.607750359955;1234.0006019992;6.1674799919128;0;1737732164;0;0;
ip-10-0-9-170;23163;23186;6.3064723014832;334284;6.2700047492981;25.279086843091;6.3151259422302;0;1737732170;0;0;19158;0;0;74.720834943367;1254.0010347986;5.8493981361389;0;1737732164;0;0;
ip-10-0-9-170;23163;23195;6.1732692718506;334287;6.1650023460388;26.034049919534;6.3148560523987;0;1737732170;0;0;19431;0;0;73.965897006761;1233.0005649992;5.7577171325684;0;1737732164;0;0;
ip-10-0-9-170;23163;23189;6.1689262390137;334284;6.1700034141541;26.580209915005;6.3150191307068;0;1737732170;0;0;19265;0;0;73.419717994381;1234.0008067989;6.1689262390137;0;1737732164;0;0;
ip-10-0-9-170;23163;23194;6.1860671043396;334282;6.1700034141541;26.33709573036;6.3148832321167;0;1737732170;0;0;19399;0;0;73.662838921314;1234.0008067989;5.780867099762;0;1737732164;0;0;
