Node;Process;Thread;#max_time_on_cpu_s;#Stop Time US;Time (s);Math (%);#Elapsed Time;String (%);#Stop Time S;Others (%);System (%);#Start Time US;Memory (%);OMP (%);Binary (%);Nb Cycle Events;#max_context_switch_time_s;IO (%);#Start Time S;MPI (%);Pthread (%);
_ALL;_ALL;_ALL;0;836575;17.090017318726;13.502491046431;17.276691436768;0;1737555460;0;0;559883;0;0.0018521929734958;86.495574879759;53990.054724839;0;0;1737555443;0;0;
ip-10-0-9-63;_ALL;_ALL;0;836575;17.090017318726;13.502491046431;17.276691436768;0;1737555460;0;0;559883;0;0.0018521929734958;86.495574879759;53990.054724839;0;0;1737555443;0;0;
ip-10-0-9-63;14137;_ALL;0;836575;17.090017318726;13.502491046431;17.276691436768;0;1737555460;0;0;559883;0;0.0018521929734958;86.495574879759;53990.054724839;0;0;1737555443;0;0;
ip-10-0-9-63;14137;14160;9.0310688018799;834610;16.990013122559;14.626242396902;17.268112182617;0;1737555460;0;0;566498;0;0;85.37368697384;3398.0027891816;8.0284471511841;0;1737555443;0;0;
ip-10-0-9-63;14137;14159;9.0343980789185;834607;17.090017318726;14.04328984992;17.268142700195;0;1737555460;0;0;566465;0;0;85.95660829013;3418.0038347747;8.217246055603;0;1737555443;0;0;
ip-10-0-9-63;14137;14158;9.5044393539429;834609;17.020021438599;14.600456142646;17.268175125122;0;1737555460;0;0;566433;0;0;85.399438476289;3404.0046183695;9.5044393539429;0;1737555443;0;0;
ip-10-0-9-63;14137;14154;10.521266937256;834608;16.995023727417;12.886129102015;17.268285751343;0;1737555460;0;0;566322;0;0;87.113749828054;3399.0048689679;10.521266937256;0;1737555443;0;0;
ip-10-0-9-63;14137;14156;9.0344715118408;834610;17.010015487671;13.550843818368;17.268243789673;0;1737555460;0;0;566366;0;0;86.44908450669;3402.003325978;8.0429744720459;0;1737555443;0;0;
ip-10-0-9-63;14137;14157;17.039274215698;834607;16.9850025177;13.600234463355;17.268207550049;0;1737555460;0;0;566400;0;0;86.399763464242;3397.0007093953;10.744974136353;0;1737555443;0;0;
ip-10-0-9-63;14137;14162;10.004457473755;834610;16.770023345947;13.386985916602;17.268049240112;0;1737555460;0;0;566561;0;0;86.612899975789;3354.0048715678;10.004457473755;0;1737555443;0;0;
ip-10-0-9-63;14137;14161;9.0357494354248;834608;16.98002243042;13.427548248681;17.26807975769;0;1737555460;0;0;566529;0;0;86.572332835891;3396.0045687698;7.711012840271;0;1737555443;0;0;
ip-10-0-9-63;14137;14137;17.103164672852;836575;17.025007247925;12.892800068206;17.276691436768;0;1737555460;0;0;559883;0;0;87.107162152327;3405.0017829882;8.0611639022827;0;1737555443;0;0;
ip-10-0-9-63;14137;14166;17.261993408203;834610;16.695009231567;13.566931949969;17.267915725708;0;1737555460;0;0;566694;0;0.029949069179106;86.403083335705;3339.0019369872;10.41771697998;0;1737555443;0;0;
ip-10-0-9-63;14137;14167;16.8303565979;834611;16.760005950928;13.454651078107;17.26788520813;0;1737555460;0;0;566726;0;0;86.545319136899;3352.0013263912;8.1232919692993;0;1737555443;0;0;
ip-10-0-9-63;14137;14169;8.4448957443237;834611;16.720014572144;12.649514663178;17.267820358276;0;1737555460;0;0;566791;0;0;87.350416150741;3344.0031199794;8.4448957443237;0;1737555443;0;0;
ip-10-0-9-63;14137;14168;7.9903812408447;834607;16.750022888184;14.029839151369;17.267850875854;0;1737555460;0;0;566756;0;0;85.970054437543;3350.0047443687;7.9903812408447;0;1737555443;0;0;
ip-10-0-9-63;14137;14165;7.7935981750488;834611;16.73503112793;13.713752025113;17.267948150635;0;1737555460;0;0;566663;0;0;86.286069954298;3347.0064921572;7.7935981750488;0;1737555443;0;0;
ip-10-0-9-63;14137;14163;10.550546646118;834612;16.725008010864;12.974585007462;17.268018722534;0;1737555460;0;0;566594;0;0;87.025370317223;3345.0019229873;8.8094635009766;0;1737555443;0;0;
ip-10-0-9-63;14137;14164;9.1565494537354;834607;16.700017929077;12.604779069111;17.267980575562;0;1737555460;0;0;566626;0;0;87.395117841866;3340.0038119748;9.1565494537354;0;1737555443;0;0;
