block_id;module;source_info;time_p;time_s;time_s_min;time_s_avg;time_s_max;cov_deviation;time_deviation;nb_threads;flops;
127;BSM;BSM_32.cxx:106-106,BSM_32.cxx:124-127;27.657438278198;0.17424178123474;0.11999998241663;0.17156249284744;0.20999999344349;3.2966778278351;0.020794134587049;16;;
119;BSM;cmath:443-443;15.31486415863;0.09648360311985;0.064999997615814;0.094999991357327;0.12499998509884;2.7717010974884;0.017224011942744;16;;
112;BSM;random.tcc:3367-3371;3.9798495769501;0.025073042139411;0.0049999998882413;0.024687496945262;0.044999994337559;2.1570391654968;0.013350247405469;16;;
175;BSM;random.tcc:462-469;3.4760713577271;0.021899241954088;0.00999999884516;0.021562498062849;0.049999993294477;1.7260251045227;0.010601689107716;16;;
126;BSM;random.tcc:1842-1842,BSM_32.cxx:112-116;2.9219148159027;0.018408056348562;0.00999999884516;0.019333330914378;0.034999992698431;1.2954331636429;0.00798808503896;15;;
171;BSM;random.tcc:412-417;2.7204036712646;0.017138537019491;0.0049999998882413;0.017999997362494;0.03999999165535;1.4086581468582;0.008823667652905;15;;
103;BSM;random.tcc:3370-3370,BSM_32.cxx:108-113;2.1662473678589;0.01364735327661;0.00499999942258;0.015357141382992;0.029999999329448;1.4350326061249;0.008871796540916;14;;
173;BSM;random.tcc:453-458;1.9143580198288;0.012060450389981;0.00499999942258;0.012666665948927;0.024999996647239;1.2517510652542;0.007761319167912;15;;
116;BSM;random.tcc:1834-1834;1.7632244825363;0.011108309961855;0.00499999942258;0.011666665785015;0.024999996647239;1.12750852108;0.0069863805547357;15;;
105;BSM;BSM_32.cxx:113-113;1.4609574079514;0.0092040281742811;0.00499999942258;0.0096666663885117;0.01999999769032;0.83579814434052;0.0051639773882926;15;;
104;BSM;BSM_32.cxx:106-106,BSM_32.cxx:112-112,BSM_32.cxx:122-124;1.4609574079514;0.0092040281742811;0.00499999942258;0.011153845116496;0.03999999165535;1.5017139911652;0.0093883434310555;13;;
169;BSM;random.tcc:404-409;1.3602018356323;0.0085692685097456;0.00499999942258;0.009642856195569;0.01999999769032;0.85777443647385;0.0053580580279231;14;;
106;BSM;random.h:2238-2238,random.tcc:1820-1820;1.259446144104;0.0079345079138875;0.00499999942258;0.009615384042263;0.014999999664724;0.61079758405685;0.0037977723404765;13;;
122;BSM;random.tcc:1837-1839;1.1586904525757;0.0072997468523681;0.00499999942258;0.0088461535051465;0.019999999552965;0.73943936824799;0.0046340432018042;13;;
115;BSM;random.tcc:1832-1834,random.tcc:3371-3371;1.1083126068115;0.0069823665544391;0.00499999942258;0.010999999009073;0.014999999664724;0.74174302816391;0.0045946827158332;10;;
109;BSM;random.tcc:3367-3367;0.7556676864624;0.0047607044689357;0.00499999942258;0.0074999993667006;0.0099999997764826;0.42322587966919;0.0026352312415838;10;;
118;BSM;random.tcc:1836-1836,cmath:443-443;0.70528984069824;0.0044433241710067;0.00499999942258;0.0087499991059303;0.014999999664724;0.70550698041916;0.0044320258311927;8;;
113;BSM;random.tcc:1832-1832,random.tcc:3367-3371;0.65491193532944;0.0041259438730776;0.00499999942258;0.007222221698612;0.014999997802079;0.57703745365143;0.0036324153188616;9;;
108;BSM;random.tcc:3367-3371;0.60453414916992;0.0038085635751486;0.00499999942258;0.0059999995864928;0.0099999997764826;0.33891072869301;0.0021081848535687;10;;
110;BSM;random.tcc:3367-3371;0.55415630340576;0.0034911832772195;0.0049999998882413;0.0091666663065553;0.014999997802079;0.60077583789825;0.0037638626527041;6;;
107;BSM;random.tcc:1822-1823;0.45340061187744;0.0028564226813614;0.00499999942258;0.0056249997578561;0.0099999997764826;0.29014131426811;0.001767767011188;8;;
117;BSM;cmath:327-327;0.40302276611328;0.0025390423834324;0.00499999942258;0.0057142851874232;0.0099999997764826;0.29518550634384;0.0018898224225268;7;;
176;BSM;random.tcc:462-462;0.05037784576416;0.00031738029792905;0.0049999998882413;0.0049999998882413;0.0049999998882413;0;0;1;;
