name;time_p;time_s;cpi_ratio;
/fsx/home/etud9-2/Black-sholes/BSM;74.869331359863;74.540069580078;;
/opt/arm/armpl/23.10/armpl_23.10_gcc-9.3/lib/libamath.so;25.130535125732;25.020015716553;;
