block_id;module;source_info;time_p;time_s;time_s_min;time_s_avg;time_s_max;cov_deviation;time_deviation;nb_threads;flops;
127;BSM;BSM_32.cxx:106-106,BSM_32.cxx:124-127;25.883098602295;16.277904510498;15.790000915527;16.117811203003;16.454999923706;0.3780100941658;0.20056626200676;16;;
119;BSM;cmath:443-443;16.396427154541;10.311727523804;9.5799980163574;10.210311889648;10.579998970032;0.3966256082058;0.25871169567108;16;;
112;BSM;random.tcc:3367-3371;3.8967423439026;2.4506645202637;2.175000667572;2.4265625476837;2.6199998855591;0.20897541940212;0.13022677600384;16;;
175;BSM;random.tcc:462-469;3.6162188053131;2.2742431163788;2.025000333786;2.251876115799;2.4800016880035;0.18886123597622;0.11869969964027;16;;
126;BSM;random.tcc:1842-1842,BSM_32.cxx:112-116;2.9056212902069;1.8273478746414;1.6600011587143;1.8093758821487;1.9900002479553;0.16878217458725;0.10611112415791;16;;
171;BSM;random.tcc:412-417;2.725462436676;1.7140456438065;1.5500010251999;1.6971881389618;1.8000004291534;0.12499886006117;0.075849920511246;16;;
173;BSM;random.tcc:453-458;2.1282787322998;1.3384763002396;1.1499999761581;1.3253124952316;1.450000166893;0.11804085969925;0.078091286122799;16;;
103;BSM;random.tcc:3370-3370,BSM_32.cxx:108-113;2.0640439987183;1.2980791330338;1.1699998378754;1.2853125333786;1.3850002288818;0.11928130686283;0.072168111801147;16;;
104;BSM;BSM_32.cxx:106-106,BSM_32.cxx:112-112,BSM_32.cxx:122-124;1.8959292173386;1.1923514604568;0.99999934434891;1.1806248426437;1.3299996852875;0.12962934374809;0.086984425783157;16;;
115;BSM;random.tcc:1832-1834,random.tcc:3371-3371;1.8909109830856;1.1891955137253;1.0649998188019;1.1774998903275;1.3150004148483;0.10863338410854;0.071833252906799;16;;
116;BSM;random.tcc:1834-1834;1.8116211891174;1.1393301486969;1.0549998283386;1.1281249523163;1.2649999856949;0.090788424015045;0.055853277444839;16;;
105;BSM;BSM_32.cxx:113-113;1.53761947155;0.96701020002365;0.85499972105026;0.95749974250793;1.1349997520447;0.11672229319811;0.070992954075336;16;;
169;BSM;random.tcc:404-409;1.4221974611282;0.89442121982574;0.7549996972084;0.8856246471405;0.9599996805191;0.094320587813854;0.057961903512478;16;;
106;BSM;random.h:2238-2238,random.tcc:1820-1820;1.3765305280685;0.86570125818253;0.7449996471405;0.85718715190887;0.95499950647354;0.10461447387934;0.065598964691162;16;;
109;BSM;random.tcc:3367-3367;1.0904854536057;0.68580722808838;0.60999995470047;0.6790623664856;0.77499973773956;0.075235463678837;0.046051345765591;16;;
113;BSM;random.tcc:1832-1832,random.tcc:3367-3371;0.74120879173279;0.4661468565464;0.36999982595444;0.46156233549118;0.55499976873398;0.096510395407677;0.060710202902555;16;;
117;BSM;cmath:327-327;0.65991181135178;0.415019094944;0.33499997854233;0.41093742847443;0.48999992012978;0.074293874204159;0.046483624726534;16;;
110;BSM;random.tcc:3367-3371;0.58814948797226;0.36988770961761;0.29999989271164;0.36624988913536;0.46499979496002;0.06988450139761;0.044478435069323;16;;
122;BSM;random.tcc:1837-1839;0.57710909843445;0.36294442415237;0.26999998092651;0.35937488079071;0.42499995231628;0.065329447388649;0.040615059435368;16;;
107;BSM;random.tcc:1822-1823;0.39695075154305;0.24964265525341;0.20999993383884;0.24718745052814;0.30499994754791;0.045175548642874;0.02720102854073;16;;
118;BSM;random.tcc:1836-1836,cmath:443-443;0.38490670919418;0.2420681566;0.17999996244907;0.23968742787838;0.29999992251396;0.05608494207263;0.035235799849033;16;;
108;BSM;random.tcc:3367-3371;0.26245921850204;0.1650608330965;0.11499997973442;0.16343747079372;0.19999997317791;0.042342189699411;0.026313411071897;16;;
170;BSM;random.tcc:404-417;0.035128388553858;0.022092273458838;0.00499999942258;0.023333331570029;0.03999999910593;0.016558967530727;0.01029331702739;15;;
172;BSM;random.tcc:420-425;0.014051355421543;0.0088369101285934;0.00499999942258;0.0093333330005407;0.014999998733401;0.0050537912175059;0.003199702128768;15;;
168;BSM;random.tcc:406-409;0.010538516566157;0.0066276821307838;0.00499999942258;0.0095454538241029;0.024999998509884;0.0098514826968312;0.0061051389202476;11;;
176;BSM;random.tcc:462-462;0.0035128388553858;0.0022092275321484;0.00499999942258;0.0058333328925073;0.00999999884516;0.0033343662507832;0.0020412411540747;6;;
