Node;Process;Thread;#max_time_on_cpu_s;#Stop Time US;Time (s);Math (%);#Elapsed Time;String (%);#Stop Time S;Others (%);System (%);#Start Time US;Memory (%);OMP (%);Binary (%);Nb Cycle Events;#max_context_switch_time_s;IO (%);#Start Time S;MPI (%);Pthread (%);
_ALL;_ALL;_ALL;0;892097;62.890087127686;24.725374931532;103.49957275391;0;1737738662;0;0;392526;0;0.0010036682800647;75.273083653155;199269.02540658;0;0;1737738559;0;0;
ip-10-0-9-170;_ALL;_ALL;0;892097;62.890087127686;24.725374931532;103.49957275391;0;1737738662;0;0;392526;0;0.0010036682800647;75.273083653155;199269.02540658;0;0;1737738559;0;0;
ip-10-0-9-170;11760;_ALL;0;892097;62.890087127686;24.725374931532;103.49957275391;0;1737738662;0;0;392526;0;0.0010036682800647;75.273083653155;199269.02540658;0;0;1737738559;0;0;
ip-10-0-9-170;11760;11783;10.347683906555;890959;62.890087127686;24.630284378726;103.49011993408;0;1737738662;0;0;400841;0;0;75.369518279212;12578.01889312;4.1121301651001;0;1737738559;0;0;
ip-10-0-9-170;11760;11760;10.264854431152;892097;62.775489807129;24.834518780459;103.49957275391;0;1737738662;0;0;392526;0;0;75.164758010412;12555.099444504;2.695258140564;0;1737738559;0;0;
ip-10-0-9-170;11760;11779;16.300365447998;890957;62.720073699951;25.302898138876;103.49026489258;0;1737738662;0;0;400690;0;0;74.697080328352;12544.016180844;2.4522340297699;0;1737738559;0;0;
ip-10-0-9-170;11760;11782;11.657001495361;890960;62.820377349854;24.737200187292;103.49015045166;0;1737738662;0;0;400811;0;0;75.262229035485;12564.076330955;2.0817549228668;0;1737738559;0;0;
ip-10-0-9-170;11760;11789;18.031307220459;890959;61.90531539917;24.456703658957;103.48992156982;0;1737738662;0;0;401038;0;0;75.542807389928;12381.064021705;1.6553990840912;0;1737738559;0;0;
ip-10-0-9-170;11760;11784;13.851550102234;890960;62.605484008789;24.590499824282;103.49008178711;0;1737738662;0;0;400875;0;0;75.408478359619;12521.098370794;4.1024198532104;0;1737738559;0;0;
ip-10-0-9-170;11760;11780;11.278582572937;890958;62.840534210205;24.928195791562;103.49021148682;0;1737738662;0;0;400748;0;0;75.070949946937;12568.108023775;4.6445417404175;0;1737738559;0;0;
ip-10-0-9-170;11760;11781;9.3226480484009;890958;62.625228881836;25.508898069187;103.49017333984;0;1737738662;0;0;400781;0;0;74.490675631227;12525.047316007;4.7132229804993;0;1737738559;0;0;
ip-10-0-9-170;11760;11786;24.136297225952;890961;61.820014953613;24.522813351384;103.49002075195;0;1737738662;0;0;400938;0;0;75.477050497656;12364.004086815;2.4614861011505;0;1737738559;0;0;
ip-10-0-9-170;11760;11787;16.827938079834;890959;61.715297698975;24.928983467194;103.48999023438;0;1737738662;0;0;400968;0;0;75.070515290147;12343.060749372;3.7377800941467;0;1737738559;0;0;
ip-10-0-9-170;11760;11791;14.110006332397;890964;61.69522857666;24.775009622674;103.48986053467;0;1737738662;0;0;401107;0;0;75.224645317245;12339.047080783;3.265939950943;0;1737738559;0;0;
ip-10-0-9-170;11760;11792;14.711802482605;890960;61.740600585938;24.497663368865;103.4898147583;0;1737738662;0;0;401146;0;0.0080983978257924;75.493186196374;12348.121461941;1.8298890590668;0;1737738559;0;0;
ip-10-0-9-170;11760;11788;10.317852973938;890959;61.800289154053;24.393101118025;103.4899597168;0;1737738662;0;0;401001;0;0.0080905761108659;75.598189585773;12360.059238019;2.5826590061188;0;1737738559;0;0;
ip-10-0-9-170;11760;11785;9.7127285003662;890960;62.710159301758;24.924207352718;103.49005126953;0;1737738662;0;0;400909;0;0;75.075505736405;12542.032696122;2.5454740524292;0;1737738559;0;0;
ip-10-0-9-170;11760;11793;10.600877761841;890979;61.790344238281;24.138069218965;103.48980712891;0;1737738662;0;0;401175;0;0;75.86153041895;12358.070018314;1.9761369228363;0;1737738559;0;0;
ip-10-0-9-170;11760;11790;11.930475234985;890959;61.890502929688;24.414099265431;103.48989105225;0;1737738662;0;0;401068;0;0;75.584938007713;12378.101493512;4.3881511688232;0;1737738559;0;0;
