block_id;module;source_info;time_p;time_s;time_s_min;time_s_avg;time_s_max;cov_deviation;time_deviation;nb_threads;flops;
127;BSM;BSM_32.cxx:106-106,BSM_32.cxx:124-127;26.038995742798;12.959645271301;12.799998283386;12.952500343323;13.105002403259;0.45387908816338;0.2156704813242;2;;
119;BSM;cmath:443-443;16.278764724731;8.1019639968872;7.9849987030029;8.0974998474121;8.210000038147;0.30715003609657;0.15909996628761;2;;
112;BSM;random.tcc:3367-3371;3.9754564762115;1.9785903692245;1.9699996709824;1.9774997234344;1.9849998950958;0.024423593655229;0.010606760159135;2;;
175;BSM;random.tcc:462-469;3.4628179073334;1.7234493494034;1.6349990367889;1.722499370575;1.8099998235703;0.24606813490391;0.12374424189329;2;;
126;BSM;random.tcc:1842-1842,BSM_32.cxx:112-116;3.2165505886078;1.6008816957474;1.5199992656708;1.5999993085861;1.6799993515015;0.22493603825569;0.11313714832067;2;;
171;BSM;random.tcc:412-417;2.8345851898193;1.4107769727707;1.3749996423721;1.409999370575;1.4449992179871;0.10171720385551;0.049497175961733;2;;
173;BSM;random.tcc:453-458;2.2063534259796;1.0981051921844;1.0349999666214;1.0974998474121;1.1599997282028;0.17941154539585;0.088388182222843;2;;
103;BSM;random.tcc:3370-3370,BSM_32.cxx:108-113;1.9801888465881;0.98554277420044;0.95499974489212;0.98499965667725;1.014999628067;0.086836077272892;0.042426325380802;2;;
115;BSM;random.tcc:1832-1834,random.tcc:3371-3371;1.9500340223312;0.97053468227386;0.94999974966049;0.96999979019165;0.98999983072281;0.058381982147694;0.028284328058362;2;;
104;BSM;BSM_32.cxx:106-106,BSM_32.cxx:112-112,BSM_32.cxx:122-124;1.9148527383804;0.95302486419678;0.9049996137619;0.95249968767166;0.99999976158142;0.13355214893818;0.06717524677515;2;;
116;BSM;random.tcc:1834-1834;1.7590515613556;0.87548243999481;0.83499985933304;0.87499988079071;0.91499990224838;0.11235059797764;0.056568574160337;2;;
105;BSM;BSM_32.cxx:113-113;1.6736116409302;0.83295887708664;0.74499976634979;0.83249974250793;0.91999971866608;0.2500726878643;0.12374365329742;2;;
106;BSM;random.h:2238-2238,random.tcc:1820-1820;1.3871374130249;0.69038027524948;0.63999968767166;0.68999975919724;0.73999983072281;0.14107131958008;0.070710778236389;2;;
169;BSM;random.tcc:404-409;1.2564651966095;0.6253445148468;0.50999981164932;0.62499982118607;0.73999983072281;0.32597172260284;0.16263456642628;2;;
109;BSM;random.tcc:3367-3367;1.19615483284;0.59532797336578;0.56499993801117;0.5949998497963;0.62499976158142;0.086224362254143;0.042426280677319;2;;
113;BSM;random.tcc:1832-1832,random.tcc:3367-3371;0.69859480857849;0.34769162535667;0.27999997138977;0.3474999666214;0.41499999165535;0.19136157631874;0.095459431409836;2;;
117;BSM;cmath:327-327;0.59305167198181;0.29516267776489;0.25999996066093;0.29499995708466;0.32999992370605;0.099044464528561;0.049497447907925;2;;
122;BSM;random.tcc:1837-1839;0.58802562952042;0.29266119003296;0.24499997496605;0.29249992966652;0.33999988436699;0.13550373911858;0.067175082862377;2;;
110;BSM;random.tcc:3367-3371;0.52771544456482;0.26264473795891;0.24499994516373;0.26249995827675;0.27999997138977;0.050165098160505;0.02474875561893;2;;
118;BSM;random.tcc:1836-1836,cmath:443-443;0.42217236757278;0.21011579036713;0.18499997258186;0.20999997854233;0.23499998450279;0.071405693888664;0.035355348140001;2;;
107;BSM;random.tcc:1822-1823;0.32668101787567;0.16258960962296;0.1499999910593;0.16249999403954;0.17499998211861;0.035283423960209;0.01767766289413;2;;
108;BSM;random.tcc:3367-3371;0.2462671995163;0.12256753444672;0.094999991357327;0.12249998748302;0.1499999910593;0.078376144170761;0.03889087215066;2;;
170;BSM;random.tcc:404-417;0.015077583491802;0.0075041344389319;0.00499999942258;0.0074999993667006;0.00999999884516;0.0070958849973977;0.0035355335567147;2;;
168;BSM;random.tcc:406-409;0.0050258617848158;0.0025013785343617;0.00499999942258;0.00499999942258;0.00499999942258;0;0;1;;
