block_id;module;source_info;time_p;time_s;time_s_min;time_s_avg;time_s_max;cov_deviation;time_deviation;nb_threads;flops;
285;BSM;;14.569537162781;0.0072847669944167;0.0049999989569187;0.0068749985657632;0.0099999979138374;5.2188577651978;0.0024999994784594;16;;
180;BSM;;11.920530319214;0.0059602637775242;0.0049999989569187;0.0064285700209439;0.0099999979138374;5.6906313896179;0.002344035776332;14;;
181;BSM;;7.9470200538635;0.0039735091850162;0.0049999989569187;0.0059999986551702;0.0099999979138374;4.0496954917908;0.002108184620738;10;;
201;BSM;;4.6357617378235;0.0023178802803159;0.0049999989569187;0.0069999983534217;0.014999996870756;8.5235290527344;0.0044721351005137;5;;
282;BSM;;1.9867550134659;0.00099337729625404;0.0049999989569187;0.0049999989569187;0.0049999989569187;0.64150005578995;0;3;;
198;BSM;;0.66225165128708;0.00033112574601546;0.0049999989569187;0.0049999989569187;0.0049999989569187;0;0;1;;
186;BSM;;0.66225165128708;0.00033112574601546;0.0049999989569187;0.0049999989569187;0.0049999989569187;0;0;1;;
287;BSM;;0.66225165128708;0.00033112574601546;0.0049999989569187;0.0049999989569187;0.0049999989569187;0;0;1;;
195;BSM;;0.66225165128708;0.00033112574601546;0.0049999989569187;0.0049999989569187;0.0049999989569187;0;0;1;;
290;BSM;;0.66225165128708;0.00033112574601546;0.0049999989569187;0.0049999989569187;0.0049999989569187;0;0;1;;
