block_id;module;source_info;time_p;time_s;time_s_min;time_s_avg;time_s_max;cov_deviation;time_deviation;nb_threads;flops;
127;BSM;random.tcc:1833-1833;21.511764526367;3.599999666214;;;;;;;;
184;BSM;random.tcc:3378-3378;14.400931358337;2.4099996089935;;;;;;;;
116;BSM;BSM.cxx:104-104;11.26379776001;1.8849996328354;;;;;;;;
115;BSM;BSM.cxx:105-105;10.128458023071;1.6950001716614;;;;;;;;
175;BSM;random.tcc:412-417;4.750515460968;0.79500007629395;;;;;;;;
179;BSM;random.tcc:462-466,random.tcc:3362-3365;4.51149559021;0.75500005483627;;;;;;;;
177;BSM;random.tcc:458-458,random.tcc:464-465,random.tcc:3346-3346,random.tcc:3360-3365;4.0932116508484;0.68500006198883;;;;;;;;
124;BSM;random.tcc:1831-1831;3.973700761795;0.66499990224838;;;;;;;;
173;BSM;random.tcc:404-409;2.0615439414978;0.34499993920326;;;;;;;;
121;BSM;random.h:194-194;1.4341175556183;0.23999996483326;;;;;;;;
111;BSM;basic_string.h:639-639,random.tcc:1817-1817;1.1950979232788;0.19999995827675;;;;;;;;
110;BSM;BSM.cxx:101-101;0.98595595359802;0.16499999165535;;;;;;;;
125;BSM;random.tcc:1833-1833;0.7469362616539;0.12499998509884;;;;;;;;
180;BSM;random.tcc:3367-3368;0.59754902124405;0.099999994039536;;;;;;;;
119;BSM;BSM.cxx:102-102;0.59754902124405;0.099999994039536;;;;;;;;
126;BSM;random.tcc:1833-1833;0.53779405355453;0.089999981224537;;;;;;;;
132;BSM;BSM.cxx:105-105;0.53779405355453;0.089999981224537;;;;;;;;
123;BSM;random.tcc:1828-1831;0.50791662931442;0.084999993443489;;;;;;;;
181;BSM;random.tcc:458-458,random.tcc:3362-3362;0.47803920507431;0.07999999076128;;;;;;;;
114;BSM;BSM.cxx:104-104,random.tcc:1839-1839;0.47803917527199;0.079999983310699;;;;;;;;
130;BSM;random.tcc:1834-1836;0.38840681314468;0.064999990165234;;;;;;;;
122;BSM;random.h:194-194,random.tcc:1827-1827;0.32865193486214;0.054999992251396;;;;;;;;
113;BSM;random.tcc:1819-1820;0.26889705657959;0.044999998062849;;;;;;;;
112;BSM;random.h:194-194,random.tcc:1827-1831;0.26889702677727;0.044999990612268;;;;;;;;
174;BSM;random.tcc:406-417;0.059754900634289;0.00999999884516;;;;;;;;
172;BSM;random.tcc:406-409;0.029877450317144;0.00499999942258;;;;;;;;
