block_id;module;source_info;time_p;time_s;time_s_min;time_s_avg;time_s_max;cov_deviation;time_deviation;nb_threads;flops;
163;BSM;;45.241733551025;4.4449992179871;;;;;;;;
175;BSM;;23.206106185913;2.2799994945526;;;;;;;;
164;BSM;;7.989821434021;0.78499978780746;;;;;;;;
263;BSM;;3.613231420517;0.3549998998642;;;;;;;;
264;BSM;;2.5445291996002;0.24999994039536;;;;;;;;
260;BSM;;1.3231551647186;0.12999996542931;;;;;;;;
177;BSM;;1.1195929050446;0.10999997705221;;;;;;;;
168;BSM;;1.1195929050446;0.10999997705221;;;;;;;;
167;BSM;;1.068702340126;0.10499998182058;;;;;;;;
258;BSM;;1.0178116559982;0.099999971687794;;;;;;;;
176;BSM;;0.96692109107971;0.094999976456165;;;;;;;;
172;BSM;;0.86513990163803;0.084999978542328;;;;;;;;
197;BSM;;0.76335877180099;0.07499998062849;;;;;;;;
178;BSM;;0.50890582799911;0.049999985843897;;;;;;;;
174;BSM;;0.35623410344124;0.034999992698431;;;;;;;;
170;BSM;;0.3053435087204;0.029999993741512;;;;;;;;
169;BSM;;0.3053435087204;0.029999993741512;;;;;;;;
255;BSM;;0.25445291399956;0.024999992921948;;;;;;;;
166;BSM;;0.20356233417988;0.019999995827675;;;;;;;;
165;BSM;;0.20356233417988;0.019999995827675;;;;;;;;
253;BSM;;0.1526717543602;0.014999996870756;;;;;;;;
171;BSM;;0.05089058354497;0.0049999989569187;;;;;;;;
