Node;Process;Thread;#max_time_on_cpu_s;#Stop Time US;Time (s);Math (%);#Elapsed Time;String (%);#Stop Time S;Others (%);System (%);#Start Time US;Memory (%);OMP (%);Binary (%);Nb Cycle Events;#max_context_switch_time_s;IO (%);#Start Time S;MPI (%);Pthread (%);
_ALL;_ALL;_ALL;0;455801;9.9699954986572;6.2687343492596;10.464395523071;0;1737550941;0;0;991405;0;0.038675995985149;93.692577014732;31026.99670516;0;0;1737550930;0;0;
jf;_ALL;_ALL;0;455801;9.9699954986572;6.2687343492596;10.464395523071;0;1737550941;0;0;991405;0;0.038675995985149;93.692577014732;31026.99670516;0;0;1737550930;0;0;
jf;440409;_ALL;0;455801;9.9699954986572;6.2687343492596;10.464395523071;0;1737550941;0;0;991405;0;0.038675995985149;93.692577014732;31026.99670516;0;0;1737550930;0;0;
jf;440409;440430;3.8081998825073;456191;9.544997215271;5.5002625992687;10.462171554565;0;1737550941;0;0;994019;0;0;94.499725335831;1908.9997632833;3.7928628921509;0;1737550930;0;0;
jf;440409;440426;3.8952851295471;456208;9.5699949264526;6.6353207004179;10.462355613708;0;1737550941;0;0;993852;0;0.05224661968833;93.312438362326;1913.9994242027;3.2926399707794;0;1737550930;0;0;
jf;440409;440428;7.7408981323242;456191;9.7149963378906;5.8157502016197;10.462252616882;0;1737550941;0;0;993938;0;0.051466815943537;94.132788580056;1942.9995457599;3.8018970489502;0;1737550930;0;0;
jf;440409;440432;7.5225496292114;456179;9.899998664856;6.717171630354;10.462076187134;0;1737550941;0;0;994103;0;0.050505049852286;93.232301024612;1980.000025591;4.0769047737122;0;1737550930;0;0;
jf;440409;440438;7.417004108429;455729;9.7399930953979;6.519510527099;10.461326599121;0;1737550941;0;0;994402;0;0;93.480502281541;1947.9990019513;5.0083270072937;0;1737550930;0;0;
jf;440409;440440;4.2433271408081;456691;9.7599945068359;6.0450845032739;10.462196350098;0;1737550941;0;0;994495;0;0.051229529688762;93.903686622545;1951.9991810883;1.3070369958878;0;1737550930;0;0;
jf;440409;440427;6.5138149261475;456179;9.5899963378906;7.3514092367115;10.462285995483;0;1737550941;0;0;993893;0;0.052137654161075;92.596451774873;1917.9996033396;3.8280699253082;0;1737550930;0;0;
jf;440409;440434;6.3016996383667;456191;9.4299926757813;6.3096534348232;10.461980819702;0;1737550941;0;0;994210;0;0;93.69038286207;1885.9989891558;4.0236320495605;0;1737550930;0;0;
jf;440409;440435;3.7830181121826;456191;9.4349956512451;6.995232398275;10.461932182312;0;1737550941;0;0;994259;0;0.052994184835417;92.951777485411;1886.9994945779;3.7830181121826;0;1737550930;0;0;
jf;440409;440431;6.4972286224365;456185;9.6250028610229;6.9090877173186;10.46212387085;0;1737550941;0;0;994061;0;0.051948027949764;93.038900111106;1925.000889287;4.7663621902466;0;1737550930;0;0;
jf;440409;440429;8.6988906860352;456190;9.8249979019165;6.5648854320603;10.462209701538;0;1737550941;0;0;993980;0;0.050890584744654;93.384198587554;1965.0000191932;5.0376448631287;0;1737550930;0;0;
jf;440409;440433;9.4876270294189;456186;9.4099969863892;6.2699261652224;10.462035179138;0;1737550941;0;0;994151;0;0.053134967501885;93.67691949046;1881.9998336586;4.3574938774109;0;1737550930;0;0;
jf;440409;440437;8.158673286438;456186;9.9699954986572;5.7171528117808;10.461829185486;0;1737550941;0;0;994357;0;0.050150463261235;94.232703141959;1993.9995265666;2.9207730293274;0;1737550930;0;0;
jf;440409;440439;7.955171585083;455728;9.8999996185303;5.9090902217296;10.461277008057;0;1737550941;0;0;994451;0;0;94.090877143297;1980.0002303189;2.0445959568024;0;1737550930;0;0;
jf;440409;440409;7.4760069847107;455801;9.8700046539307;5.4204625100769;10.464395523071;0;1737550941;0;0;991405;0;0.05065852813156;94.528804418677;1974.0012923451;5.0042190551758;0;1737550930;0;0;
jf;440409;440436;7.6709814071655;456191;9.8499975204468;5.6852795201593;10.461881637573;0;1737550941;0;0;994309;0;0.050761424287136;94.263939894784;1969.9998848405;2.7171649932861;0;1737550930;0;0;
