block_id;module;source_info;time_p;time_s;time_s_min;time_s_avg;time_s_max;cov_deviation;time_deviation;nb_threads;flops;
127;BSM;BSM_32.cxx:106-106,BSM_32.cxx:124-127;25.798978805542;1.6188869476318;1.5299998521805;1.6043748855591;1.6949999332428;0.87925481796265;0.05421793833375;16;;
119;BSM;cmath:443-443;16.512552261353;1.0361633300781;0.9349998831749;1.0268748998642;1.1149998903275;0.86489582061768;0.054463300853968;16;;
112;BSM;random.tcc:3367-3371;3.9195957183838;0.24595479667187;0.17499996721745;0.24374997615814;0.29999995231628;0.63115584850311;0.039221592247486;16;;
175;BSM;random.tcc:462-469;3.6482388973236;0.22892713546753;0.16999997198582;0.22687497735023;0.27499997615814;0.42253509163857;0.027195282280445;16;;
126;BSM;random.tcc:1842-1842,BSM_32.cxx:112-116;3.0200986862183;0.1895112991333;0.13000001013279;0.18781247735023;0.23499996960163;0.45906856656075;0.027445010840893;16;;
171;BSM;random.tcc:412-417;2.9145708084106;0.18288943171501;0.14499999582767;0.18124997615814;0.23499993979931;0.40689715743065;0.026172494515777;16;;
173;BSM;random.tcc:453-458;2.1909534931183;0.13748241961002;0.094999991357327;0.13624998927116;0.19999998807907;0.48473304510117;0.03090306930244;16;;
103;BSM;random.tcc:3370-3370,BSM_32.cxx:108-113;1.8894462585449;0.11856282502413;0.089999988675117;0.11749999970198;0.15500000119209;0.32154160737991;0.020412415266037;16;;
116;BSM;random.tcc:1834-1834;1.8442200422287;0.11572487652302;0.074999995529652;0.11468749493361;0.15999998152256;0.35681456327438;0.022020347416401;16;;
104;BSM;BSM_32.cxx:106-106,BSM_32.cxx:112-112,BSM_32.cxx:122-124;1.8291448354721;0.11477891355753;0.079999998211861;0.11374999582767;0.14499999582767;0.32157978415489;0.02020725607872;16;;
115;BSM;random.tcc:1832-1834,random.tcc:3371-3371;1.7437176704407;0.10941835492849;0.07999999076128;0.10843749344349;0.13499999046326;0.28097498416901;0.017485113814473;16;;
105;BSM;BSM_32.cxx:113-113;1.5577880144119;0.097751259803772;0.054999992251396;0.096874989569187;0.13499999046326;0.36545500159264;0.022647662088275;16;;
169;BSM;random.tcc:404-409;1.3316575288773;0.083561562001705;0.035000000149012;0.082812495529652;0.11999999731779;0.41523438692093;0.025753235444427;16;;
106;BSM;random.h:2238-2238,random.tcc:1820-1820;1.3015068769455;0.081669606268406;0.029999999329448;0.080937497317791;0.125;0.3940834403038;0.024780284613371;16;;
109;BSM;random.tcc:3367-3367;1.0402003526688;0.065272614359856;0.045000001788139;0.064687497913837;0.089999996125698;0.17851103842258;0.011025537736714;16;;
113;BSM;random.tcc:1832-1832,random.tcc:3367-3371;0.78391915559769;0.049190957099199;0.029999997466803;0.048749998211861;0.074999995529652;0.19572235643864;0.01204159297049;16;;
122;BSM;random.tcc:1837-1839;0.60301470756531;0.037839196622372;0.019999999552965;0.037499997764826;0.054999999701977;0.17315135896206;0.010801233351231;16;;
110;BSM;random.tcc:3367-3371;0.59798961877823;0.037523869425058;0.01999999769032;0.037187498062849;0.054999995976686;0.15588717162609;0.0096555249765515;16;;
117;BSM;cmath:327-327;0.59296447038651;0.037208542227745;0.00499999942258;0.036874998360872;0.074999995529652;0.2672652900219;0.016520189121366;16;;
118;BSM;random.tcc:1836-1836,cmath:443-443;0.44221079349518;0.027748743072152;0.014999998733401;0.027499997988343;0.03999999910593;0.13363894820213;0.0083665996789932;16;;
107;BSM;random.tcc:1822-1823;0.37688419222832;0.023649498820305;0.00999999884516;0.023437498137355;0.03999999910593;0.16028298437595;0.010119081474841;16;;
108;BSM;random.tcc:3367-3371;0.26633149385452;0.016712311655283;0.00499999942258;0.01656249910593;0.034999996423721;0.1450562030077;0.0090772146359086;16;;
170;BSM;random.tcc:404-417;0.050251230597496;0.0031532668508589;0.00499999942258;0.008333332836628;0.014999998733401;0.065345697104931;0.0040824827738106;6;;
172;BSM;random.tcc:420-425;0.015075367875397;0.00094597990391776;0.00499999942258;0.00499999942258;0.0049999998882413;0.0007461998029612;3.2927224835611e-10;3;;
