block_id;module;source_info;time_p;time_s;time_s_min;time_s_avg;time_s_max;cov_deviation;time_deviation;nb_threads;flops;
127;BSM;BSM_32.cxx:106-106,BSM_32.cxx:124-127;26.256973266602;1.6450001001358;;;;;;;;
119;BSM;cmath:443-443;17.318426132202;1.0849999189377;;;;;;;;
112;BSM;random.tcc:3367-3371;4.0702290534973;0.25499996542931;;;;;;;;
175;BSM;random.tcc:462-469;3.8308041095734;0.23999996483326;;;;;;;;
171;BSM;random.tcc:412-417;3.11252784729;0.19499996304512;;;;;;;;
126;BSM;random.tcc:1842-1842,BSM_32.cxx:112-116;2.8731033802032;0.18000000715256;;;;;;;;
173;BSM;random.tcc:453-458;2.4740612506866;0.15500000119209;;;;;;;;
103;BSM;random.tcc:3370-3370,BSM_32.cxx:108-113;2.3942527770996;0.15000000596046;;;;;;;;
116;BSM;random.tcc:1834-1834;1.9952105283737;0.12499999254942;;;;;;;;
105;BSM;BSM_32.cxx:113-113;1.7557852268219;0.10999999195337;;;;;;;;
106;BSM;random.h:2238-2238,random.tcc:1820-1820;1.5163599252701;0.094999991357327;;;;;;;;
169;BSM;random.tcc:404-409;1.4365518093109;0.090000011026859;;;;;;;;
104;BSM;BSM_32.cxx:106-106,BSM_32.cxx:112-112,BSM_32.cxx:122-124;1.3567433357239;0.08500000834465;;;;;;;;
115;BSM;random.tcc:1832-1834,random.tcc:3371-3371;1.3567432165146;0.08500000089407;;;;;;;;
109;BSM;random.tcc:3367-3367;1.2769347429276;0.07999999076128;;;;;;;;
110;BSM;random.tcc:3367-3371;0.71827584505081;0.045000001788139;;;;;;;;
113;BSM;random.tcc:1832-1832,random.tcc:3367-3371;0.71827584505081;0.045000001788139;;;;;;;;
117;BSM;cmath:327-327;0.47885051369667;0.029999995604157;;;;;;;;
118;BSM;random.tcc:1836-1836,cmath:443-443;0.3990421295166;0.024999998509884;;;;;;;;
122;BSM;random.tcc:1837-1839;0.31923368573189;0.01999999769032;;;;;;;;
107;BSM;random.tcc:1822-1823;0.31923368573189;0.01999999769032;;;;;;;;
108;BSM;random.tcc:3367-3371;0.15961684286594;0.00999999884516;;;;;;;;
170;BSM;random.tcc:404-417;0.079808421432972;0.00499999942258;;;;;;;;
