block_id;module;source_info;time_p;time_s;time_s_min;time_s_avg;time_s_max;cov_deviation;time_deviation;nb_threads;flops;
163;BSM;;47.400939941406;4.6049995422363;;;;;;;;
175;BSM;;21.255794525146;2.0649995803833;;;;;;;;
164;BSM;;7.1538872718811;0.69499987363815;;;;;;;;
263;BSM;;3.962944984436;0.38499993085861;;;;;;;;
264;BSM;;2.5218741893768;0.24499998986721;;;;;;;;
260;BSM;;1.5954712629318;0.15499997138977;;;;;;;;
167;BSM;;1.2866703271866;0.12499997019768;;;;;;;;
168;BSM;;1.1837368011475;0.114999987185;;;;;;;;
172;BSM;;0.97786945104599;0.094999976456165;;;;;;;;
258;BSM;;0.92640268802643;0.089999988675117;;;;;;;;
177;BSM;;0.92640268802643;0.089999988675117;;;;;;;;
176;BSM;;0.87493586540222;0.084999985992908;;;;;;;;
197;BSM;;0.82346904277802;0.07999999076128;;;;;;;;
166;BSM;;0.61760181188583;0.059999994933605;;;;;;;;
178;BSM;;0.56613498926163;0.054999992251396;;;;;;;;
170;BSM;;0.41173452138901;0.03999999538064;;;;;;;;
169;BSM;;0.30880090594292;0.029999997466803;;;;;;;;
255;BSM;;0.30880090594292;0.029999997466803;;;;;;;;
253;BSM;;0.30880090594292;0.029999997466803;;;;;;;;
174;BSM;;0.30880090594292;0.029999997466803;;;;;;;;
165;BSM;;0.10293363034725;0.00999999884516;;;;;;;;
161;BSM;;0.051466815173626;0.00499999942258;;;;;;;;
